edge_id,idx,loss05,iou05,loss10,iou10,sum
0.0,3934.0,0.2315742969512939,0.6242836713790894,0.1496027112007141,0.740005373954773,410
0.0,3935.0,0.1793334484100341,0.6961163878440857,0.1962441205978393,0.6721609830856323,501
0.0,3945.0,0.4431544542312622,0.3861215710639953,0.3507071733474731,0.48093181848526,1030
0.0,3948.0,0.3599921464920044,0.4708073139190674,0.3076344728469848,0.5296953916549683,961
0.0,3957.0,0.4617014527320862,0.3686513006687164,0.4723808169364929,0.3587794303894043,503
0.0,3965.0,0.3218093514442444,0.513263463973999,0.2897599339485168,0.5508641600608826,1006
0.0,3969.0,0.3978440165519714,0.4312426745891571,0.4254540801048279,0.4035488367080688,404
0.0,3970.0,1.0,0.0039215688593685,1.0,0.0039215688593685,140
0.0,3971.0,0.4379304647445678,0.3912317454814911,0.4261659979820251,0.4027046859264374,801
0.0,3972.0,0.3082700967788696,0.5289068222045898,0.2860061526298523,0.5553720593452454,1024
0.0,3974.0,0.1332417130470276,0.7650278210639954,0.1283610463142395,0.7726612687110901,579
0.0,3975.0,0.2314779758453369,0.6242191195487976,0.2346892356872558,0.6199996471405029,973
0.0,3976.0,0.2231085300445556,0.635417640209198,0.2201165556907653,0.6394277811050415,571
0.0,3977.0,0.4428794384002685,0.3875681459903717,0.4500004649162292,0.3807335495948791,155
0.0,3980.0,1.0,0.0010311512742191,1.0,0.0010351967066526,496
0.0,3981.0,0.2634082436561584,0.5833675861358643,0.1773387193679809,0.6990252733230591,462
0.0,3982.0,0.280684232711792,0.5618215799331665,0.25487220287323,0.5939413905143738,1017
0.0,3983.0,0.7142060399055481,0.1674894392490387,0.7388331294059753,0.1510355323553085,529
0.0,3984.0,0.2001015543937683,0.6667050123214722,0.1618539690971374,0.7215510010719299,711
0.0,3989.0,0.9322906136512756,0.0367279946804046,1.0,0.0017730497056618,299
0.0,4001.0,0.2565841674804687,0.5918222665786743,0.2905641794204712,0.5499625205993652,738
0.0,4007.0,1.0,0.25,1.0,0.25,4
0.0,4008.0,0.3716344237327575,0.4584038555622101,0.4011406302452087,0.427711933851242,823
0.0,4009.0,0.2765562534332275,0.5669021010398865,0.2829294204711914,0.5591299533843994,904
